customer_id,last_purchase_date,frequency,monetary,recency,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Type
15451.0,2010-10-01 13:40:00,2,233.21,434,1,2,1,121,4,At Risk
15452.0,2011-11-10 12:13:00,6,1799.1100000000001,30,4,4,4,444,12,Loyal Customer
15453.0,2011-12-08 10:59:00,7,1388.37,2,5,4,4,544,13,Top Customer
15454.0,2010-12-12 14:21:00,2,307.69,362,2,2,2,222,6,Needs Attention
15455.0,2010-04-21 12:43:00,1,38.25,598,1,1,1,111,3,At Risk
15456.0,2011-03-01 13:51:00,10,2119.27,283,2,5,4,254,11,Loyal Customer
15457.0,2011-03-22 15:31:00,1,237.07,262,2,1,1,211,4,At Risk
15458.0,2011-11-14 13:08:00,2,370.44,25,4,2,2,422,8,Needs Attention
15459.0,2010-10-18 15:25:00,2,202.83,417,1,2,1,121,4,At Risk
15460.0,2010-12-20 16:08:00,1,216.76,354,2,1,1,211,4,At Risk
15461.0,2010-09-05 12:31:00,2,429.7,461,1,2,2,122,5,Needs Attention
15462.0,2011-09-06 13:11:00,4,737.05,94,3,3,3,333,9,Loyal Customer
15463.0,2011-11-10 12:57:00,1,126.14,29,4,1,1,411,6,Needs Attention
15464.0,2011-01-05 15:56:00,1,1048.85,338,2,1,3,213,6,Needs Attention
15465.0,2011-11-20 10:11:00,32,12655.65,20,4,5,5,455,14,Top Customer
15466.0,2011-09-15 14:08:00,4,1571.01,85,3,3,4,334,10,Loyal Customer
15467.0,2011-11-30 14:17:00,3,524.88,9,5,3,2,532,10,Loyal Customer
15468.0,2011-10-19 13:49:00,3,1430.48,51,4,3,4,434,11,Loyal Customer
15469.0,2011-10-20 16:21:00,3,874.25,50,4,3,3,433,10,Loyal Customer
15470.0,2010-05-13 09:35:00,1,63.42,576,1,1,1,111,3,At Risk
15471.0,2011-12-07 14:12:00,3,1316.56,2,5,3,4,534,12,Loyal Customer
15472.0,2011-08-18 15:17:00,1,371.56,113,3,1,2,312,6,Needs Attention
15473.0,2011-11-25 15:15:00,8,2046.0,14,5,4,4,544,13,Top Customer
15474.0,2010-04-23 11:14:00,1,163.1,596,1,1,1,111,3,At Risk
15475.0,2011-09-23 15:20:00,1,454.11,77,3,1,2,312,6,Needs Attention
15476.0,2010-11-24 15:17:00,4,2209.98,380,2,3,4,234,9,Loyal Customer
15477.0,2010-02-28 10:37:00,1,368.4,650,1,1,2,112,4,At Risk
15478.0,2011-10-30 14:19:00,3,2024.98,40,4,3,4,434,11,Loyal Customer
15479.0,2009-12-06 15:08:00,1,147.4,733,1,1,1,111,3,At Risk
15480.0,2011-08-15 14:32:00,5,6279.0,116,3,4,5,345,12,Loyal Customer
15481.0,2010-11-03 14:52:00,1,1993.34,401,2,1,4,214,7,Needs Attention
15482.0,2011-11-24 10:46:00,19,14592.56,16,5,5,5,555,15,Top Customer
15483.0,2011-07-01 13:07:00,10,862.2,161,3,5,3,353,11,Loyal Customer
15484.0,2011-12-08 15:03:00,6,4656.0,1,5,4,5,545,14,Top Customer
15485.0,2011-11-09 14:31:00,7,5771.51,30,4,4,5,445,13,Top Customer
15486.0,2010-06-30 13:15:00,1,102.0,527,1,1,1,111,3,At Risk
15487.0,2010-01-29 12:07:00,1,231.32,680,1,1,1,111,3,At Risk
15488.0,2011-09-08 10:11:00,5,431.92,93,3,4,2,342,9,Loyal Customer
15489.0,2011-11-17 08:53:00,8,2419.61,23,4,4,4,444,12,Loyal Customer
15490.0,2010-10-05 13:11:00,1,217.6,430,1,1,1,111,3,At Risk
15491.0,2011-09-05 15:56:00,6,3100.09,95,3,4,5,345,12,Loyal Customer
15492.0,2011-11-11 14:53:00,2,659.4599999999999,28,4,2,3,423,9,Loyal Customer
15493.0,2011-11-07 12:04:00,9,4314.9800000000005,33,4,5,5,455,14,Top Customer
15494.0,2011-11-18 14:51:00,5,3780.05,21,4,4,5,445,13,Top Customer
15495.0,2010-11-25 13:46:00,1,246.5,379,2,1,1,211,4,At Risk
15496.0,2010-03-18 13:16:00,1,146.14000000000001,631,1,1,1,111,3,At Risk
15497.0,2011-11-22 11:51:00,9,8657.39,18,5,5,5,555,15,Top Customer
15498.0,2011-12-07 12:48:00,44,26039.58,3,5,5,5,555,15,Top Customer
15499.0,2009-12-16 12:17:00,1,161.6,724,1,1,1,111,3,At Risk
15500.0,2011-12-01 13:47:00,4,1131.56,8,5,3,3,533,11,Loyal Customer
15501.0,2010-10-31 11:15:00,2,402.5,405,2,2,2,222,6,Needs Attention
15502.0,2011-11-24 12:48:00,14,13993.47,16,5,5,5,555,15,Top Customer
15503.0,2010-12-12 10:57:00,2,267.15,363,2,2,1,221,5,Needs Attention
15504.0,2011-09-19 13:45:00,4,423.85,81,3,3,2,332,8,Needs Attention
15505.0,2011-10-18 07:56:00,5,3610.96,53,4,4,5,445,13,Top Customer
15506.0,2011-11-17 12:11:00,6,2040.03,23,4,4,4,444,12,Loyal Customer
15507.0,2011-06-21 11:19:00,1,492.36,172,3,1,2,312,6,Needs Attention
15508.0,2011-06-03 15:43:00,6,1000.27,189,3,4,3,343,10,Loyal Customer
15509.0,2010-11-24 14:48:00,1,166.51,380,2,1,1,211,4,At Risk
15510.0,2011-01-13 12:10:00,1,250.0,331,2,1,1,211,4,At Risk
15511.0,2011-11-28 09:43:00,5,909.23,12,5,4,3,543,12,Loyal Customer
15512.0,2011-07-07 10:20:00,4,331.58,156,3,3,2,332,8,Needs Attention
15513.0,2011-11-06 14:36:00,35,27750.55,33,4,5,5,455,14,Top Customer
15514.0,2011-11-27 14:40:00,18,6598.55,12,5,5,5,555,15,Top Customer
15515.0,2010-11-17 13:39:00,1,171.81,387,2,1,1,211,4,At Risk
15516.0,2011-10-26 10:51:00,3,62.43,45,4,3,1,431,8,Needs Attention
15517.0,2011-04-20 14:02:00,1,267.03,233,2,1,1,211,4,At Risk
15518.0,2011-10-06 13:05:00,15,4218.94,64,3,5,5,355,13,Top Customer
15519.0,2010-11-21 14:35:00,2,344.61,383,2,2,2,222,6,Needs Attention
15520.0,2011-12-08 10:58:00,1,343.5,2,5,1,2,512,8,Needs Attention
15521.0,2011-10-30 13:42:00,16,7106.69,40,4,5,5,455,14,Top Customer
15522.0,2011-11-07 11:26:00,2,398.84,33,4,2,2,422,8,Needs Attention
15523.0,2011-09-16 16:29:00,16,17359.99,84,3,5,5,355,13,Top Customer
15524.0,2011-11-15 12:09:00,2,591.4,25,4,2,2,422,8,Needs Attention
15525.0,2011-12-07 14:43:00,4,1295.7,2,5,3,4,534,12,Loyal Customer
15526.0,2011-11-06 15:04:00,2,148.44,33,4,2,1,421,7,Needs Attention
15527.0,2011-11-21 12:17:00,23,5575.64,19,5,5,5,555,15,Top Customer
15528.0,2011-03-30 16:14:00,1,229.33,254,2,1,1,211,4,At Risk
15529.0,2011-11-17 11:29:00,12,5111.95,23,4,5,5,455,14,Top Customer
15530.0,2011-11-18 12:25:00,5,1813.72,22,4,4,4,444,12,Loyal Customer
15531.0,2011-12-01 18:43:00,2,2007.44,8,5,2,4,524,11,Loyal Customer
15532.0,2011-11-14 14:51:00,10,3771.9,25,4,5,5,455,14,Top Customer
15533.0,2011-11-20 15:35:00,3,807.5699999999999,19,5,3,3,533,11,Loyal Customer
15534.0,2009-12-14 12:48:00,1,162.25,726,1,1,1,111,3,At Risk
15535.0,2011-06-19 16:02:00,6,1087.82,173,3,4,3,343,10,Loyal Customer
15536.0,2010-10-26 16:31:00,1,259.09,409,2,1,1,211,4,At Risk
15537.0,2011-06-29 13:10:00,1,110.92,163,3,1,1,311,5,Needs Attention
15538.0,2010-06-20 10:49:00,6,3358.4,538,1,4,5,145,10,Loyal Customer
15539.0,2011-12-02 13:36:00,1,538.46,7,5,1,2,512,8,Needs Attention
15540.0,2011-11-28 13:51:00,2,460.68,11,5,2,2,522,9,Loyal Customer
15541.0,2011-08-17 14:58:00,1,85.13000000000001,114,3,1,1,311,5,Needs Attention
15542.0,2010-07-15 13:32:00,3,918.45,512,1,3,3,133,7,Needs Attention
15543.0,2011-02-24 15:26:00,2,242.84,288,2,2,1,221,5,Needs Attention
15544.0,2011-11-30 16:43:00,20,8162.43,9,5,5,5,555,15,Top Customer
15545.0,2011-10-16 13:24:00,2,428.05,54,4,2,2,422,8,Needs Attention
15546.0,2010-04-12 11:51:00,2,1079.1000000000001,607,1,2,3,123,6,Needs Attention
15547.0,2011-12-02 12:52:00,26,10154.39,7,5,5,5,555,15,Top Customer
15548.0,2010-04-23 12:20:00,1,158.09,596,1,1,1,111,3,At Risk
15549.0,2011-09-23 16:22:00,8,2345.96,77,3,4,4,344,11,Loyal Customer
15550.0,2011-12-05 15:38:00,12,2218.8,4,5,5,4,554,14,Top Customer
15551.0,2011-11-03 12:37:00,7,1710.08,37,4,4,4,444,12,Loyal Customer
15552.0,2011-05-06 14:47:00,2,252.52,217,2,2,1,221,5,Needs Attention
15553.0,2011-10-10 14:02:00,1,437.23,60,3,1,2,312,6,Needs Attention
15554.0,2011-03-07 09:00:00,1,217.2,278,2,1,1,211,4,At Risk
15555.0,2011-11-27 16:19:00,36,12112.35,12,5,5,5,555,15,Top Customer
15556.0,2011-11-15 16:08:00,1,279.77,24,4,1,1,411,6,Needs Attention
15557.0,2011-11-11 12:46:00,1,473.65000000000003,29,4,1,2,412,7,Needs Attention
15558.0,2010-03-10 15:25:00,1,214.13,639,1,1,1,111,3,At Risk
15559.0,2010-05-20 14:06:00,1,1109.4,568,1,1,3,113,5,Needs Attention
15560.0,2010-11-07 10:15:00,2,153.52,398,2,2,1,221,5,Needs Attention
15561.0,2011-11-28 11:07:00,8,1934.3899999999999,12,5,4,4,544,13,Top Customer
15562.0,2010-12-23 09:55:00,3,673.38,352,2,3,3,233,8,Needs Attention
15563.0,2011-11-17 14:50:00,7,2867.0,22,4,4,4,444,12,Loyal Customer
15564.0,2010-09-02 15:52:00,2,70.74000000000001,463,1,2,1,121,4,At Risk
15565.0,2011-10-20 14:33:00,2,173.16,50,4,2,1,421,7,Needs Attention
15566.0,2010-11-12 12:11:00,2,227.87,393,2,2,1,221,5,Needs Attention
15567.0,2011-11-21 10:48:00,1,186.01,19,5,1,1,511,7,Needs Attention
15568.0,2011-12-07 11:27:00,3,758.29,3,5,3,3,533,11,Loyal Customer
15569.0,2011-08-28 10:15:00,10,3586.35,104,3,5,5,355,13,Top Customer
15570.0,2011-12-02 14:47:00,25,9311.04,7,5,5,5,555,15,Top Customer
15571.0,2011-11-28 10:02:00,14,4051.63,12,5,5,5,555,15,Top Customer
15572.0,2011-12-05 10:09:00,10,4068.67,5,5,5,5,555,15,Top Customer
15573.0,2011-11-08 11:38:00,5,1207.18,32,4,4,3,443,11,Loyal Customer
15574.0,2011-06-15 12:01:00,6,1518.7,178,3,4,4,344,11,Loyal Customer
15575.0,2010-03-30 12:50:00,1,30.1,620,1,1,1,111,3,At Risk
15576.0,2011-11-02 12:03:00,1,940.6700000000001,38,4,1,3,413,8,Needs Attention
15577.0,2011-07-11 17:03:00,5,397.98,151,3,4,2,342,9,Loyal Customer
15578.0,2011-06-30 13:03:00,1,127.10000000000001,162,3,1,1,311,5,Needs Attention
15579.0,2011-10-02 12:45:00,5,1302.5,69,3,4,4,344,11,Loyal Customer
15580.0,2010-11-28 11:00:00,8,1381.19,377,2,4,4,244,10,Loyal Customer
15581.0,2011-08-11 09:38:00,38,7794.59,121,3,5,5,355,13,Top Customer
15582.0,2011-11-15 09:55:00,3,682.9100000000001,25,4,3,3,433,10,Loyal Customer
15583.0,2010-11-28 15:04:00,1,107.86,376,2,1,1,211,4,At Risk
15584.0,2011-11-16 10:55:00,6,1277.5,24,4,4,4,444,12,Loyal Customer
15585.0,2011-06-16 08:38:00,1,455.3,177,3,1,2,312,6,Needs Attention
15586.0,2010-04-26 11:00:00,3,1139.1,593,1,3,3,133,7,Needs Attention
15587.0,2011-10-20 13:37:00,7,1522.0800000000002,50,4,4,4,444,12,Loyal Customer
15588.0,2010-01-31 12:19:00,1,579.6,678,1,1,2,112,4,At Risk
15589.0,2011-03-29 09:54:00,3,478.53000000000003,256,2,3,2,232,7,Needs Attention
15590.0,2010-11-22 14:49:00,5,1496.6,382,2,4,4,244,10,Loyal Customer
15591.0,2010-05-06 09:23:00,3,217.9,583,1,3,1,131,5,Needs Attention
15592.0,2011-10-24 08:59:00,1,388.58,47,4,1,2,412,7,Needs Attention
15593.0,2011-09-30 11:46:00,1,199.8,71,3,1,1,311,5,Needs Attention
15594.0,2011-11-24 08:53:00,5,1771.78,16,5,4,4,544,13,Top Customer
15595.0,2010-08-09 12:27:00,1,357.6,488,1,1,2,112,4,At Risk
15596.0,2011-08-31 10:55:00,9,3130.04,101,3,5,5,355,13,Top Customer
15597.0,2011-11-04 13:26:00,2,563.37,35,4,2,2,422,8,Needs Attention
15598.0,2011-10-17 16:04:00,2,548.02,53,4,2,2,422,8,Needs Attention
15599.0,2011-11-13 11:44:00,3,1250.06,27,4,3,4,434,11,Loyal Customer
15600.0,2010-10-07 14:30:00,4,1199.31,428,1,3,3,133,7,Needs Attention
15601.0,2011-11-28 15:15:00,30,14960.12,11,5,5,5,555,15,Top Customer
15602.0,2011-12-01 14:14:00,16,3230.51,8,5,5,5,555,15,Top Customer
15603.0,2011-09-22 10:04:00,2,88.48,79,3,2,1,321,6,Needs Attention
15604.0,2011-10-18 14:47:00,1,216.39,52,4,1,1,411,6,Needs Attention
15605.0,2011-11-03 14:17:00,9,1936.8,36,4,5,4,454,13,Top Customer
15606.0,2011-10-09 15:47:00,17,5230.99,61,3,5,5,355,13,Top Customer
15607.0,2011-01-07 12:44:00,9,1708.97,337,2,5,4,254,11,Loyal Customer
15608.0,2011-11-11 13:20:00,5,1785.98,28,4,4,4,444,12,Loyal Customer
15609.0,2011-06-08 13:00:00,1,298.48,184,3,1,2,312,6,Needs Attention
15610.0,2011-10-19 10:36:00,1,112.46000000000001,52,4,1,1,411,6,Needs Attention
15611.0,2011-11-30 12:36:00,26,2997.28,10,5,5,5,555,15,Top Customer
15612.0,2011-11-03 14:52:00,2,195.15,36,4,2,1,421,7,Needs Attention
15613.0,2010-04-08 12:51:00,1,433.71999999999997,610,1,1,2,112,4,At Risk
15614.0,2010-09-28 10:46:00,4,3147.36,438,1,3,5,135,9,Loyal Customer
15615.0,2011-11-29 14:42:00,47,21373.97,10,5,5,5,555,15,Top Customer
15616.0,2010-09-27 13:10:00,1,317.11,438,1,1,2,112,4,At Risk
15617.0,2010-11-08 16:07:00,3,828.5500000000001,396,2,3,3,233,8,Needs Attention
15618.0,2011-11-07 08:34:00,4,776.851,33,4,3,3,433,10,Loyal Customer
15619.0,2011-11-29 08:14:00,1,336.40000000000003,11,5,1,2,512,8,Needs Attention
15620.0,2011-10-14 12:41:00,4,1942.36,57,4,3,4,434,11,Loyal Customer
15621.0,2011-12-05 14:01:00,4,1293.03,4,5,3,4,534,12,Loyal Customer
15622.0,2011-10-27 16:44:00,17,7852.61,43,4,5,5,455,14,Top Customer
15623.0,2011-07-21 17:26:00,8,2437.05,141,3,4,4,344,11,Loyal Customer
15624.0,2011-08-15 11:38:00,4,588.13,117,3,3,2,332,8,Needs Attention
15625.0,2011-08-28 10:21:00,9,3236.4,104,3,5,5,355,13,Top Customer
15626.0,2011-09-26 10:03:00,3,1067.52,75,3,3,3,333,9,Loyal Customer
15627.0,2010-09-08 14:14:00,2,566.9,457,1,2,2,122,5,Needs Attention
15628.0,2011-12-05 10:24:00,17,5652.26,5,5,5,5,555,15,Top Customer
15629.0,2010-09-15 13:46:00,4,2240.9,450,1,3,4,134,8,Needs Attention
15630.0,2011-10-25 15:36:00,3,1481.4,45,4,3,4,434,11,Loyal Customer
15631.0,2010-03-07 14:52:00,1,596.67,642,1,1,2,112,4,At Risk
15632.0,2011-11-24 09:51:00,8,3285.31,16,5,4,5,545,14,Top Customer
15633.0,2010-07-18 13:54:00,13,4352.46,509,1,5,5,155,11,Loyal Customer
15634.0,2011-11-22 16:28:00,2,554.65,17,5,2,2,522,9,Loyal Customer
15635.0,2010-11-09 08:58:00,1,100.35,396,2,1,1,211,4,At Risk
15636.0,2011-09-11 11:17:00,4,1444.58,90,3,3,4,334,10,Loyal Customer
15637.0,2011-10-18 08:28:00,5,797.59,53,4,4,3,443,11,Loyal Customer
15638.0,2010-11-26 11:52:00,6,2265.2,379,2,4,4,244,10,Loyal Customer
15639.0,2011-07-28 14:30:00,3,1065.08,134,3,3,3,333,9,Loyal Customer
15640.0,2011-12-05 14:35:00,29,23957.58,4,5,5,5,555,15,Top Customer
15641.0,2011-08-26 14:04:00,12,5345.55,105,3,5,5,355,13,Top Customer
15642.0,2009-12-10 11:51:00,1,105.78000000000002,730,1,1,1,111,3,At Risk
15643.0,2011-06-01 07:38:00,3,664.0,192,2,3,3,233,8,Needs Attention
15644.0,2011-06-26 14:54:00,4,813.0,166,3,3,3,333,9,Loyal Customer
15645.0,2011-11-21 11:55:00,3,1055.17,19,5,3,3,533,11,Loyal Customer
15646.0,2011-07-05 09:53:00,5,974.61,158,3,4,3,343,10,Loyal Customer
15647.0,2010-10-20 15:09:00,1,169.0,415,1,1,1,111,3,At Risk
15648.0,2011-05-19 15:53:00,2,657.35,204,2,2,3,223,7,Needs Attention
15649.0,2011-01-07 13:34:00,4,2170.35,336,2,3,4,234,9,Loyal Customer
15650.0,2010-07-06 10:41:00,2,553.88,522,1,2,2,122,5,Needs Attention
15651.0,2011-11-03 08:41:00,5,1259.06,37,4,4,4,444,12,Loyal Customer
15652.0,2011-09-09 14:22:00,5,1420.34,91,3,4,4,344,11,Loyal Customer
15653.0,2011-09-08 10:49:00,2,877.4399999999999,93,3,2,3,323,8,Needs Attention
15654.0,2011-11-30 13:08:00,2,922.5300000000001,9,5,2,3,523,10,Loyal Customer
15655.0,2011-04-10 15:25:00,1,560.6700000000001,243,2,1,2,212,5,Needs Attention
15656.0,2011-10-25 14:56:00,4,748.5,45,4,3,3,433,10,Loyal Customer
15657.0,2011-11-17 12:19:00,1,30.0,23,4,1,1,411,6,Needs Attention
15658.0,2011-06-02 15:22:00,8,2423.4700000000003,190,2,4,4,244,10,Loyal Customer
15659.0,2011-10-27 09:23:00,3,532.49,44,4,3,2,432,9,Loyal Customer
15660.0,2011-11-14 16:58:00,15,2812.99,25,4,5,4,454,13,Top Customer
15661.0,2011-01-26 13:56:00,8,1215.95,317,2,4,3,243,9,Loyal Customer
15662.0,2010-02-16 16:47:00,2,283.73,661,1,2,1,121,4,At Risk
15663.0,2011-08-25 15:50:00,1,138.14,106,3,1,1,311,5,Needs Attention
15664.0,2011-10-20 10:57:00,4,1254.03,51,4,3,4,434,11,Loyal Customer
15665.0,2011-06-24 14:57:00,5,4015.12,168,3,4,5,345,12,Loyal Customer
15666.0,2010-08-24 16:14:00,2,632.9399999999999,472,1,2,3,123,6,Needs Attention
15667.0,2011-10-31 10:56:00,1,301.32,40,4,1,2,412,7,Needs Attention
15668.0,2011-05-06 10:39:00,1,76.32000000000001,218,2,1,1,211,4,At Risk
15669.0,2011-10-30 16:03:00,4,684.34,40,4,3,3,433,10,Loyal Customer
15670.0,2011-02-16 10:50:00,2,325.2,297,2,2,2,222,6,Needs Attention
15671.0,2011-11-21 12:43:00,7,2657.13,19,5,4,4,544,13,Top Customer
15672.0,2009-12-14 16:52:00,1,45.300000000000004,725,1,1,1,111,3,At Risk
15673.0,2011-09-12 16:12:00,9,6414.79,88,3,5,5,355,13,Top Customer
15674.0,2011-09-27 15:17:00,13,6948.2300000000005,73,3,5,5,355,13,Top Customer
15675.0,2011-09-19 13:48:00,4,542.04,81,3,3,2,332,8,Needs Attention
15676.0,2011-11-21 12:40:00,3,3435.76,19,5,3,5,535,13,Top Customer
15677.0,2011-10-21 15:36:00,3,1305.6299999999999,49,4,3,4,434,11,Loyal Customer
15678.0,2011-10-18 09:25:00,3,1893.89,53,4,3,4,434,11,Loyal Customer
15679.0,2011-11-15 16:19:00,4,781.28,24,4,3,3,433,10,Loyal Customer
15680.0,2011-11-30 13:46:00,10,4507.58,9,5,5,5,555,15,Top Customer
15681.0,2011-11-14 16:30:00,14,2989.7,25,4,5,5,455,14,Top Customer
15682.0,2010-04-19 15:30:00,2,318.24,599,1,2,2,122,5,Needs Attention
15683.0,2011-08-14 12:56:00,2,524.54,117,3,2,2,322,7,Needs Attention
15684.0,2010-06-10 18:51:00,3,173.95,547,1,3,1,131,5,Needs Attention
15685.0,2010-09-15 13:43:00,1,55.98,450,1,1,1,111,3,At Risk
15686.0,2010-10-15 13:50:00,1,90.0,420,1,1,1,111,3,At Risk
15687.0,2011-12-01 08:33:00,9,2993.1,9,5,5,5,555,15,Top Customer
15688.0,2010-10-17 12:06:00,1,190.57,419,1,1,1,111,3,At Risk
15689.0,2011-08-12 09:37:00,3,521.03,120,3,3,2,332,8,Needs Attention
15690.0,2011-12-05 15:59:00,2,239.76,4,5,2,1,521,8,Needs Attention
15691.0,2011-04-01 15:13:00,4,571.3,252,2,3,2,232,7,Needs Attention
15692.0,2011-11-11 14:12:00,1,191.04,28,4,1,1,411,6,Needs Attention
15693.0,2010-02-18 14:37:00,1,37.5,659,1,1,1,111,3,At Risk
15694.0,2011-12-09 09:44:00,24,10810.81,1,5,5,5,555,15,Top Customer
15695.0,2011-03-18 08:32:00,4,1131.04,267,2,3,3,233,8,Needs Attention
15696.0,2011-11-06 14:02:00,13,3906.57,33,4,5,5,455,14,Top Customer
15697.0,2010-01-19 09:10:00,1,246.75,690,1,1,1,111,3,At Risk
15698.0,2010-03-25 17:38:00,1,46.2,624,1,1,1,111,3,At Risk
15699.0,2011-11-22 08:26:00,1,309.65,18,5,1,2,512,8,Needs Attention
15700.0,2011-06-20 16:53:00,2,696.68,172,3,2,3,323,8,Needs Attention
15701.0,2011-12-07 14:39:00,4,1542.14,2,5,3,4,534,12,Loyal Customer
15702.0,2010-08-20 14:50:00,2,140.39,476,1,2,1,121,4,At Risk
15703.0,2011-03-20 10:51:00,1,211.5,265,2,1,1,211,4,At Risk
15704.0,2011-07-22 13:35:00,6,3817.96,140,3,4,5,345,12,Loyal Customer
15705.0,2011-05-22 15:37:00,1,143.1,201,2,1,1,211,4,At Risk
15706.0,2011-10-07 10:09:00,4,1060.56,64,3,3,3,333,9,Loyal Customer
15707.0,2011-11-04 14:35:00,4,945.58,35,4,3,3,433,10,Loyal Customer
15708.0,2011-10-30 10:54:00,9,4378.72,41,4,5,5,455,14,Top Customer
15709.0,2011-03-01 10:38:00,2,327.85,284,2,2,2,222,6,Needs Attention
15710.0,2010-10-18 17:05:00,1,898.87,417,1,1,3,113,5,Needs Attention
15711.0,2010-06-01 12:14:00,2,420.25,557,1,2,2,122,5,Needs Attention
15712.0,2011-11-30 14:09:00,12,3472.4100000000003,9,5,5,5,555,15,Top Customer
15713.0,2011-07-19 13:34:00,4,1010.79,143,3,3,3,333,9,Loyal Customer
15714.0,2011-11-28 11:26:00,5,784.8100000000001,12,5,4,3,543,12,Loyal Customer
15715.0,2010-06-02 09:56:00,5,658.02,556,1,4,3,143,8,Needs Attention
15716.0,2011-07-17 11:59:00,11,3056.81,146,3,5,5,355,13,Top Customer
15717.0,2011-04-19 13:21:00,5,607.0,234,2,4,2,242,8,Needs Attention
15718.0,2010-06-17 16:20:00,1,293.79,540,1,1,2,112,4,At Risk
15719.0,2011-11-07 12:29:00,31,10223.06,33,4,5,5,455,14,Top Customer
15720.0,2011-11-15 14:48:00,2,741.92,24,4,2,3,423,9,Loyal Customer
15721.0,2011-11-28 12:14:00,1,507.08,12,5,1,2,512,8,Needs Attention
15722.0,2011-11-04 11:43:00,11,5258.1,36,4,5,5,455,14,Top Customer
15723.0,2010-12-10 11:12:00,4,947.65,365,2,3,3,233,8,Needs Attention
15724.0,2011-05-22 14:40:00,3,310.85,201,2,3,2,232,7,Needs Attention
15725.0,2011-11-24 14:51:00,1,415.25,15,5,1,2,512,8,Needs Attention
15726.0,2010-11-14 16:12:00,1,321.91,390,2,1,2,212,5,Needs Attention
15727.0,2011-11-23 12:36:00,15,9445.51,17,5,5,5,555,15,Top Customer
15728.0,2010-11-25 10:39:00,2,544.6,380,2,2,2,222,6,Needs Attention
15729.0,2011-05-11 12:36:00,3,192.55,213,2,3,1,231,6,Needs Attention
15730.0,2011-10-05 12:31:00,5,1726.58,66,3,4,4,344,11,Loyal Customer
15731.0,2010-06-04 10:10:00,1,125.3,554,1,1,1,111,3,At Risk
15732.0,2011-05-11 14:24:00,10,1682.07,212,2,5,4,254,11,Loyal Customer
15733.0,2011-03-02 09:05:00,1,162.3,283,2,1,1,211,4,At Risk
15734.0,2011-08-17 10:50:00,4,2263.3,115,3,3,4,334,10,Loyal Customer
15735.0,2010-10-14 13:38:00,1,327.68,421,1,1,2,112,4,At Risk
15736.0,2010-09-30 14:20:00,2,1815.72,435,1,2,4,124,7,Needs Attention
15737.0,2011-11-25 11:21:00,8,1205.1200000000001,15,5,4,3,543,12,Loyal Customer
15738.0,2011-11-21 08:26:00,41,13372.970000000001,19,5,5,5,555,15,Top Customer
15739.0,2011-10-04 13:42:00,1,449.12,66,3,1,2,312,6,Needs Attention
15740.0,2011-10-21 14:29:00,1,154.88,49,4,1,1,411,6,Needs Attention
15741.0,2010-09-07 16:21:00,2,208.62,458,1,2,1,121,4,At Risk
15742.0,2010-03-30 15:25:00,1,156.87,619,1,1,1,111,3,At Risk
15743.0,2011-11-23 17:19:00,4,784.46,16,5,3,3,533,11,Loyal Customer
15744.0,2011-09-23 09:52:00,1,34.8,78,3,1,1,311,5,Needs Attention
15745.0,2011-11-20 13:45:00,4,1094.59,19,5,3,3,533,11,Loyal Customer
15746.0,2011-07-28 15:21:00,1,196.88,134,3,1,1,311,5,Needs Attention
15747.0,2011-11-27 12:26:00,9,2562.61,13,5,5,4,554,14,Top Customer
15748.0,2011-10-30 12:51:00,3,614.76,40,4,3,2,432,9,Loyal Customer
15749.0,2011-04-18 13:20:00,3,44534.3,235,2,3,5,235,10,Loyal Customer
15750.0,2011-12-07 12:34:00,18,6797.191,3,5,5,5,555,15,Top Customer
15751.0,2010-09-05 12:44:00,11,1380.44,461,1,5,4,154,10,Loyal Customer
15752.0,2011-10-31 11:37:00,9,4207.54,40,4,5,5,455,14,Top Customer
15753.0,2011-02-08 12:41:00,1,79.2,305,2,1,1,211,4,At Risk
15754.0,2011-10-19 14:40:00,9,3037.61,51,4,5,5,455,14,Top Customer
15755.0,2011-11-29 14:57:00,17,5993.12,10,5,5,5,555,15,Top Customer
15756.0,2011-10-09 13:30:00,4,532.96,61,3,3,2,332,8,Needs Attention
15757.0,2011-10-05 12:14:00,6,2940.36,66,3,4,4,344,11,Loyal Customer
15758.0,2011-11-15 10:48:00,1,205.25,25,4,1,1,411,6,Needs Attention
15759.0,2011-05-05 15:13:00,7,830.9300000000001,218,2,4,3,243,9,Loyal Customer
15760.0,2010-03-19 11:45:00,2,13916.34,631,1,2,5,125,8,Needs Attention
15761.0,2010-09-23 09:33:00,1,143.04999999999998,443,1,1,1,111,3,At Risk
15762.0,2011-10-05 16:15:00,2,583.75,65,3,2,2,322,7,Needs Attention
15763.0,2011-11-08 09:44:00,2,1086.92,32,4,2,3,423,9,Loyal Customer
15764.0,2011-09-12 17:58:00,8,4503.08,88,3,4,5,345,12,Loyal Customer
15765.0,2010-02-11 10:25:00,1,370.63,667,1,1,2,112,4,At Risk
15766.0,2011-10-06 17:03:00,3,831.0600000000001,64,3,3,3,333,9,Loyal Customer
15768.0,2011-08-16 10:48:00,34,15601.09,116,3,5,5,355,13,Top Customer
15769.0,2011-12-02 13:52:00,46,88704.32,7,5,5,5,555,15,Top Customer
15770.0,2010-04-06 11:47:00,1,321.45,613,1,1,2,112,4,At Risk
